postal_code,nearest_mall,nearest_mall_postal,walking_dist_m
680664,SHAW THEATRES LOT ONE,689812,2323
680508,SHAW THEATRES LOT ONE,689812,863
680672,SHAW THEATRES LOT ONE,689812,2219
680515,SHAW THEATRES LOT ONE,689812,1177
680249,SHAW THEATRES LOT ONE,689812,805
680544,SHAW THEATRES LOT ONE,689812,1259
680156,JUNCTION 10,677899,771
680158,JUNCTION 10,677899,907
680618,SHAW THEATRES LOT ONE,689812,2068
680554,SHAW THEATRES LOT ONE,689812,1636
680631,SHAW THEATRES LOT ONE,689812,1571
120715,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,764
120711,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,891
120607,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,286
120602,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,245
120339,THE CLEMENTI MALL,129588,996
120310,THE CLEMENTI MALL,129588,799
120429,ENG WAH GLOBAL,129905,332
120430,THE CLEMENTI MALL,129588,372
120610,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,488
120309,THE CLEMENTI MALL,129588,956
120301,THE CLEMENTI MALL,129588,1025
120343,THE CLEMENTI MALL,129588,1098
120318,THE CLEMENTI MALL,129588,538
120336,THE CLEMENTI MALL,129588,794
120413,ENG WAH GLOBAL,129905,832
120372,THE CLEMENTI MALL,129588,865
120111,THE CLEMENTI MALL,129588,1810
370062,KATONG SHOPPING CENTRE,437844,3668
370070,KATONG SHOPPING CENTRE,437844,3457
370030,NEX,556083,3794
370069,KATONG SHOPPING CENTRE,437844,3543
370072,KATONG SHOPPING CENTRE,437844,3431
370044,LEISURE PARK KALLANG,397693,3765
370038,LEISURE PARK KALLANG,397693,3840
370049,LEISURE PARK KALLANG,397693,3587
370040,LEISURE PARK KALLANG,397693,3850
400316,KATONG SHOPPING CENTRE,437844,3824
380108,LEISURE PARK KALLANG,397693,2840
400416,KATONG SHOPPING CENTRE,437844,2067
400031,KATONG SHOPPING CENTRE,437844,2536
400036,KATONG SHOPPING CENTRE,437844,2626
400347,KATONG SHOPPING CENTRE,437844,3702
381121,LEISURE PARK KALLANG,397693,2970
400343,KATONG SHOPPING CENTRE,437844,3666
400311,KATONG SHOPPING CENTRE,437844,3715
400010,KATONG SHOPPING CENTRE,437844,2834
430005,KATONG SHOPPING CENTRE,437844,1321
380120,LEISURE PARK KALLANG,397693,2726
380122,LEISURE PARK KALLANG,397693,2643
390032,LEISURE PARK KALLANG,397693,1678
391011,LEISURE PARK KALLANG,397693,1441
400351,KATONG SHOPPING CENTRE,437844,3558
400352,KATONG SHOPPING CENTRE,437844,3683
390039,LEISURE PARK KALLANG,397693,1503
390045,LEISURE PARK KALLANG,397693,1641
391028,LEISURE PARK KALLANG,397693,1611
400333,KATONG SHOPPING CENTRE,437844,3467
530644,HOUGANG MALL,538766,1742
530620,HOUGANG MALL,538766,1450
530683,HOUGANG MALL,538766,1130
530248,HEARTLAND MALL-KOVAN,530205,1010
530252,HEARTLAND MALL-KOVAN,530205,983
530631,HOUGANG MALL,538766,1706
530672,HOUGANG MALL,538766,1354
530019,HEARTLAND MALL-KOVAN,530205,1195
530702,HEARTLAND MALL-KOVAN,530205,1058
530652,HOUGANG MALL,538766,1813
530301,HOUGANG MALL,538766,818
531174,HEARTLAND MALL-KOVAN,530205,1715
530210,HEARTLAND MALL-KOVAN,530205,229
530020,HEARTLAND MALL-KOVAN,530205,1075
530711,HEARTLAND MALL-KOVAN,530205,1214
530355,HOUGANG MALL,538766,817
530337,HOUGANG MALL,538766,971
530319,HOUGANG MALL,538766,1109
530614,HOUGANG MALL,538766,1406
531985,THE SELETAR MALL,797653,1789
530602,HOUGANG MALL,538766,1011
530502,HOUGANG MALL,538766,993
530503,HOUGANG MALL,538766,1021
530637,HEARTLAND MALL-KOVAN,530205,1975
530458,HOUGANG MALL,538766,717
530111,HEARTLAND MALL-KOVAN,530205,1050
530165,HEARTLAND MALL-KOVAN,530205,1494
530328,HOUGANG MALL,538766,735
532980,THE SELETAR MALL,797653,2051
530556,HOUGANG MALL,538766,1282
530155,NEX,556083,1230
530436,HOUGANG MALL,538766,689
530420,HOUGANG MALL,538766,482
531987,THE SELETAR MALL,797653,1868
530914,HOUGANG MALL,538766,1740
530138,HEARTLAND MALL-KOVAN,530205,1320
530515,HOUGANG MALL,538766,690
530334,HOUGANG MALL,538766,909
531471,HOUGANG MALL,538766,1491
530580,HOUGANG MALL,538766,1577
532988,THE SELETAR MALL,797653,1708
531988,THE SELETAR MALL,797653,1745
530460,HOUGANG MALL,538766,147
530832,HOUGANG MALL,538766,743
530544,HOUGANG MALL,538766,972
531979,THE SELETAR MALL,797653,1943
530952,THE SELETAR MALL,797653,2222
530245,HEARTLAND MALL-KOVAN,530205,964
530670,HOUGANG MALL,538766,1298
530925,HOUGANG MALL,538766,1858
530951,HOUGANG MALL,538766,2212
530612,HOUGANG MALL,538766,1314
530954,THE SELETAR MALL,797653,2149
530135,HEARTLAND MALL-KOVAN,530205,1574
530129,HEARTLAND MALL-KOVAN,530205,1320
530561,HOUGANG MALL,538766,1422
530705,HEARTLAND MALL-KOVAN,530205,1084
530559,HOUGANG MALL,538766,1344
530508,HOUGANG MALL,538766,913
530633,HEARTLAND MALL-KOVAN,530205,1818
530237,HEARTLAND MALL-KOVAN,530205,652
600247,WESTGATE,608532,1350
600243,WESTGATE,608532,1182
600101,WESTGATE,608532,805
600020,JEM,608549,2739
600052,JEM,608549,2795
600032,JEM,608549,2460
600022,JEM,608549,2511
600275,JEM,608549,1210
600329,WESTGATE,608532,2715
600246,WESTGATE,608532,1262
600113,WESTGATE,608532,1322
600274,WESTGATE,608532,1383
600280,JEM,608549,1143
600279,JEM,608549,1196
600063,JEM,608549,2535
600340,WESTGATE,608532,2705
600212,WESTGATE,608532,997
601286,JEM,608549,903
600270,WESTGATE,608532,1308
604286,WESTGATE,608532,898
641990,GOLDEN VILLAGE (GV JURONG POINT),648886,1844
610113,GOLDEN VILLAGE (GV JURONG POINT),648886,2899
640421,WESTGATE,608532,2985
640490,WESTGATE,608532,2955
640480,GOLDEN VILLAGE (GV JURONG POINT),648886,2676
640491,GOLDEN VILLAGE (GV JURONG POINT),648886,3043
640462,GOLDEN VILLAGE (GV JURONG POINT),648886,2806
640511,GOLDEN VILLAGE (GV JURONG POINT),648886,2282
640543,GOLDEN VILLAGE (GV JURONG POINT),648886,2138
640946,GOLDEN VILLAGE (GV JURONG POINT),648886,2349
640923,GOLDEN VILLAGE (GV JURONG POINT),648886,2388
640950,GOLDEN VILLAGE (GV JURONG POINT),648886,2291
640920,GOLDEN VILLAGE (GV JURONG POINT),648886,2626
640531,GOLDEN VILLAGE (GV JURONG POINT),648886,1953
640412,GOLDEN VILLAGE (GV JURONG POINT),648886,3364
640941,GOLDEN VILLAGE (GV JURONG POINT),648886,2560
640766,GOLDEN VILLAGE (GV JURONG POINT),648886,1871
640550,GOLDEN VILLAGE (GV JURONG POINT),648886,2271
644273,GOLDEN VILLAGE (GV JURONG POINT),648886,1767
640488,GOLDEN VILLAGE (GV JURONG POINT),648886,3004
640460,GOLDEN VILLAGE (GV JURONG POINT),648886,2638
640747,GOLDEN VILLAGE (GV JURONG POINT),648886,1793
640833,GOLDEN VILLAGE (GV JURONG POINT),648886,1834
640952,GOLDEN VILLAGE (GV JURONG POINT),648886,2200
641272,GOLDEN VILLAGE (GV JURONG POINT),648886,1562
640939,GOLDEN VILLAGE (GV JURONG POINT),648886,2511
610324,GOLDEN VILLAGE (GV JURONG POINT),648886,2647
640262,GOLDEN VILLAGE (GV JURONG POINT),648886,888
610152,GOLDEN VILLAGE (GV JURONG POINT),648886,3093
610361,GOLDEN VILLAGE (GV JURONG POINT),648886,2275
610325,GOLDEN VILLAGE (GV JURONG POINT),648886,2628
610326,GOLDEN VILLAGE (GV JURONG POINT),648886,2626
640623,GOLDEN VILLAGE (GV JURONG POINT),648886,1222
640644,GOLDEN VILLAGE (GV JURONG POINT),648886,1485
610328,GOLDEN VILLAGE (GV JURONG POINT),648886,2538
643650,GOLDEN VILLAGE (GV JURONG POINT),648886,1497
643197,GOLDEN VILLAGE (GV JURONG POINT),648886,1290
643667,GOLDEN VILLAGE (GV JURONG POINT),648886,737
641663,GOLDEN VILLAGE (GV JURONG POINT),648886,793
611339,GOLDEN VILLAGE (GV JURONG POINT),648886,2353
644275,GOLDEN VILLAGE (GV JURONG POINT),648886,1979
640913,GOLDEN VILLAGE (GV JURONG POINT),648886,2605
640738,GOLDEN VILLAGE (GV JURONG POINT),648886,1322
642271,GOLDEN VILLAGE (GV JURONG POINT),648886,1538
644274,GOLDEN VILLAGE (GV JURONG POINT),648886,1785
640836,GOLDEN VILLAGE (GV JURONG POINT),648886,1919
640468,GOLDEN VILLAGE (GV JURONG POINT),648886,2477
640756,GOLDEN VILLAGE (GV JURONG POINT),648886,1524
642272,GOLDEN VILLAGE (GV JURONG POINT),648886,1579
644664,GOLDEN VILLAGE (GV JURONG POINT),648886,671
640404,GOLDEN VILLAGE (GV JURONG POINT),648886,2955
640443,GOLDEN VILLAGE (GV JURONG POINT),648886,2605
640622,GOLDEN VILLAGE (GV JURONG POINT),648886,1126
641678,GOLDEN VILLAGE (GV JURONG POINT),648886,930
642650,GOLDEN VILLAGE (GV JURONG POINT),648886,1523
640635,GOLDEN VILLAGE (GV JURONG POINT),648886,1404
640559,GOLDEN VILLAGE (GV JURONG POINT),648886,2668
644648,GOLDEN VILLAGE (GV JURONG POINT),648886,1295
643183,GOLDEN VILLAGE (GV JURONG POINT),648886,1401
610345,GOLDEN VILLAGE (GV JURONG POINT),648886,2380
640532,GOLDEN VILLAGE (GV JURONG POINT),648886,2040
642671,GOLDEN VILLAGE (GV JURONG POINT),648886,1018
640630,GOLDEN VILLAGE (GV JURONG POINT),648886,1145
643669,GOLDEN VILLAGE (GV JURONG POINT),648886,909
610160,GOLDEN VILLAGE (GV JURONG POINT),648886,2911
640626,GOLDEN VILLAGE (GV JURONG POINT),648886,1297
640862,GOLDEN VILLAGE (GV JURONG POINT),648886,1997
610161,GOLDEN VILLAGE (GV JURONG POINT),648886,2849
611331,GOLDEN VILLAGE (GV JURONG POINT),648886,2621
610333,GOLDEN VILLAGE (GV JURONG POINT),648886,2585
320097,CITY SQUARE MALL,208539,1458
320074,600 @ TOA PAYOH,319515,1793
320003,CITY SQUARE MALL,208539,1634
431005,LEISURE PARK KALLANG,397693,1353
330030,CITY SQUARE MALL,208539,1489
190003,THE GOLDEN MILE,199588,211
210050,MUSTAFA CENTRE,207704,703
320006,CITY SQUARE MALL,208539,1830
331039,CITY SQUARE MALL,208539,1876
210012,MUSTAFA CENTRE,207704,574
320054,600 @ TOA PAYOH,319515,1333
330049,CITY SQUARE MALL,208539,2061
320001,CITY SQUARE MALL,208539,1740
320023,CITY SQUARE MALL,208539,1986
320121,CITY SQUARE MALL,208539,1156
190466,THE GOLDEN MILE,199588,511
210042,MUSTAFA CENTRE,207704,1096
381112,KALLANG WAVE MALL,397628,1519
210013,MUSTAFA CENTRE,207704,661
323108,CITY SQUARE MALL,208539,1267
383002,KALLANG WAVE MALL,397628,1545
322002,CITY SQUARE MALL,208539,1748
320103,HDB HUB,310480,1307
321019,600 @ TOA PAYOH,319515,1834
190012,THE GOLDEN MILE,199588,457
320119,CITY SQUARE MALL,208539,1305
324108,CITY SQUARE MALL,208539,1204
431011,LEISURE PARK KALLANG,397693,1233
440058,PARKWAY PARADE,449269,1231
440045,PARKWAY PARADE,449269,1118
440035,PARKWAY PARADE,449269,1198
440054,PARKWAY PARADE,449269,1415
440062,PARKWAY PARADE,449269,610
440043,PARKWAY PARADE,449269,1191
510233,WHITE SANDS SHOPPING MALL,518457,1710
510114,WHITE SANDS SHOPPING MALL,518457,1068
510718,WHITE SANDS SHOPPING MALL,518457,2184
510480,WHITE SANDS SHOPPING MALL,518457,1393
510470,WHITE SANDS SHOPPING MALL,518457,1271
510475,WHITE SANDS SHOPPING MALL,518457,1108
510119,WHITE SANDS SHOPPING MALL,518457,1151
510572,WHITE SANDS SHOPPING MALL,518457,723
510571,WHITE SANDS SHOPPING MALL,518457,625
510182,WHITE SANDS SHOPPING MALL,518457,2061
510212,WHITE SANDS SHOPPING MALL,518457,1651
510636,WHITE SANDS SHOPPING MALL,518457,1430
510630,WHITE SANDS SHOPPING MALL,518457,1581
510195,WHITE SANDS SHOPPING MALL,518457,1761
510741,WHITE SANDS SHOPPING MALL,518457,1844
510125,WHITE SANDS SHOPPING MALL,518457,1346
510511,WHITE SANDS SHOPPING MALL,518457,995
510472,WHITE SANDS SHOPPING MALL,518457,1238
510216,WHITE SANDS SHOPPING MALL,518457,1752
510487,WHITE SANDS SHOPPING MALL,518457,1492
510567,WHITE SANDS SHOPPING MALL,518457,536
510611,WHITE SANDS SHOPPING MALL,518457,1155
510206,WHITE SANDS SHOPPING MALL,518457,2007
510505,WHITE SANDS SHOPPING MALL,518457,893
510544,WHITE SANDS SHOPPING MALL,518457,704
510128,WHITE SANDS SHOPPING MALL,518457,1394
510157,WHITE SANDS SHOPPING MALL,518457,2085
510716,WHITE SANDS SHOPPING MALL,518457,2095
510418,WHITE SANDS SHOPPING MALL,518457,980
510111,WHITE SANDS SHOPPING MALL,518457,1282
510603,WHITE SANDS SHOPPING MALL,518457,1149
510424,WHITE SANDS SHOPPING MALL,518457,986
510534,WHITE SANDS SHOPPING MALL,518457,508
821212,SHAW THEATRES WATERWAY POINT,828761,1028
824105,SHAW THEATRES WATERWAY POINT,828761,1403
823201,SHAW THEATRES WATERWAY POINT,828761,1215
824101,PUNGGOL PLAZA,820168,1266
822174,PUNGGOL PLAZA,820168,505
821612,OASIS TERRACES,820681,603
822623,OASIS TERRACES,820681,587
824617,OASIS TERRACES,820681,188
821614,OASIS TERRACES,820681,599
822614,OASIS TERRACES,820681,481
822604,OASIS TERRACES,820681,877
822207,SHAW THEATRES WATERWAY POINT,828761,948
824303,SHAW THEATRES WATERWAY POINT,828761,558
822268,SHAW THEATRES WATERWAY POINT,828761,950
824302,SHAW THEATRES WATERWAY POINT,828761,570
822272,SHAW THEATRES WATERWAY POINT,828761,613
824272,SHAW THEATRES WATERWAY POINT,828761,643
822211,SHAW THEATRES WATERWAY POINT,828761,891
822305,SHAW THEATRES WATERWAY POINT,828761,706
823270,SHAW THEATRES WATERWAY POINT,828761,699
823265,SHAW THEATRES WATERWAY POINT,828761,759
821211,SHAW THEATRES WATERWAY POINT,828761,834
821271,SHAW THEATRES WATERWAY POINT,828761,564
820138,PUNGGOL PLAZA,820168,574
820186,PUNGGOL PLAZA,820168,807
824173,PUNGGOL PLAZA,820168,460
822196,PUNGGOL PLAZA,820168,970
823103,SHAW THEATRES WATERWAY POINT,828761,1409
822126,PUNGGOL PLAZA,820168,315
822197,OASIS TERRACES,820681,1109
821205,SHAW THEATRES WATERWAY POINT,828761,1150
821204,SHAW THEATRES WATERWAY POINT,828761,1133
821173,PUNGGOL PLAZA,820168,564
823617,OASIS TERRACES,820681,179
822267,SHAW THEATRES WATERWAY POINT,828761,786
822313,SHAW THEATRES WATERWAY POINT,828761,1090
140096,HOLLAND ROAD SHOPPING CENTRE,278967,1143
140099,HOLLAND ROAD SHOPPING CENTRE,278967,990
140152,QUEENSWAY SHOPPING CENTRE,149053,930
140169,QUEENSWAY SHOPPING CENTRE,149053,611
141089,HOLLAND ROAD SHOPPING CENTRE,278967,1513
271002,HOLLAND ROAD SHOPPING CENTRE,278967,290
271006,HOLLAND ROAD SHOPPING CENTRE,278967,590
132028,IMMANUEL CONGREGATION (SINGAPORE),139790,185
270026,IMMANUEL CONGREGATION (SINGAPORE),139790,924
141051,HOLLAND ROAD SHOPPING CENTRE,278967,1469
270027,IMMANUEL CONGREGATION (SINGAPORE),139790,872
140182,ANCHORPOINT SHOPPING CENTRE,159953,1055
140181,ANCHORPOINT SHOPPING CENTRE,159953,966
142059,ANCHORPOINT SHOPPING CENTRE,159953,1012
142058,ANCHORPOINT SHOPPING CENTRE,159953,967
134028,IMMANUEL CONGREGATION (SINGAPORE),139790,7
142061,ANCHORPOINT SHOPPING CENTRE,159953,1104
140056,ANCHORPOINT SHOPPING CENTRE,159953,917
142062,ANCHORPOINT SHOPPING CENTRE,159953,1174
751592,CANBERRA PLAZA,750133,1063
752590,CANBERRA PLAZA,750133,1015
750477,SUN PLAZA,757713,832
751508,SUN PLAZA,757713,763
751356,SUN PLAZA,757713,416
752466,SUN PLAZA,757713,1413
750411,SUN PLAZA,757713,648
750403,SUN PLAZA,757713,885
751350,SUN PLAZA,757713,542
753503,SUN PLAZA,757713,769
753356,SUN PLAZA,757713,293
751502,SUN PLAZA,757713,685
793441,THE SELETAR MALL,797653,303
792448,THE SELETAR MALL,797653,579
791447,THE SELETAR MALL,797653,577
792435,THE SELETAR MALL,797653,302
541290,COMPASS ONE,545078,637
540126,COMPASS ONE,545078,1076
794441,THE SELETAR MALL,797653,303
542298,COMPASS ONE,545078,1170
542204,COMPASS ONE,545078,660
794436,THE SELETAR MALL,797653,155
792446,THE SELETAR MALL,797653,517
541123,COMPASS ONE,545078,1413
544201,COMPASS ONE,545078,672
541262,COMPASS ONE,545078,641
543325,COMPASS ONE,545078,682
544272,COMPASS ONE,545078,1085
541272,COMPASS ONE,545078,969
542326,COMPASS ONE,545078,1148
541327,COMPASS ONE,545078,1201
543327,COMPASS ONE,545078,1179
543271,COMPASS ONE,545078,964
543268,COMPASS ONE,545078,1030
541273,COMPASS ONE,545078,1133
542264,HOUGANG MALL,538766,1201
541270,COMPASS ONE,545078,903
542282,COMPASS ONE,545078,1075
542281,COMPASS ONE,545078,1010
541282,COMPASS ONE,545078,1033
541277,HOUGANG MALL,538766,1355
545122,COMPASS ONE,545078,1522
542295,COMPASS ONE,545078,1203
544186,PUNGGOL PLAZA,820168,1319
540109,COMPASS ONE,545078,1505
544298,COMPASS ONE,545078,1071
541312,THE SELETAR MALL,797653,1268
544188,PUNGGOL PLAZA,820168,1411
542201,COMPASS ONE,545078,528
543318,COMPASS ONE,545078,981
541297,COMPASS ONE,545078,968
543323,COMPASS ONE,545078,550
540248,COMPASS ONE,545078,499
543322,COMPASS ONE,545078,494
540256,COMPASS ONE,545078,701
544206,COMPASS ONE,545078,864
542203,COMPASS ONE,545078,711
544313,COMPASS ONE,545078,1129
543291,COMPASS ONE,545078,861
540102,HOUGANG MALL,538766,1590
544302,COMPASS ONE,545078,1082
541250,COMPASS ONE,545078,679
543262,COMPASS ONE,545078,504
542262,COMPASS ONE,545078,565
550147,NEX,556083,2382
550218,NEX,556083,983
530005,NEX,556083,706
550225,NEX,556083,965
531002,NEX,556083,559
550243,NEX,556083,589
550306,NEX,556083,865
550103,NEX,556083,2658
550518,HEARTLAND MALL-KOVAN,530205,2549
550538,THE SELETAR MALL,797653,2612
550541,THE SELETAR MALL,797653,2744
550509,HEARTLAND MALL-KOVAN,530205,2360
550144,NEX,556083,2295
550146,NEX,556083,2338
550524,HEARTLAND MALL-KOVAN,530205,2794
550405,NEX,556083,528
550242,NEX,556083,510
550502,THE SELETAR MALL,797653,2340
550114,NEX,556083,2466
550549,NEX,556083,2932
550331,NEX,556083,377
550318,NEX,556083,760
550316,NEX,556083,845
520468,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1195
520410,TAMPINES MALL,529510,843
520819,HAWKER CENTRE @ OUR TAMPINES HUB,528523,900
521139,CENTURY SQUARE,529509,905
521111,CENTURY SQUARE,529509,901
520452,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,864
520291,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,626
520211,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,462
520265,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,355
520267,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,450
520271,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,559
527201,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,236
520925,HAWKER CENTRE @ OUR TAMPINES HUB,528523,978
520132,EASTPOINT MALL,528833,746
520273,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,644
520276,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,734
520213,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,420
520881,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1036
521157,CENTURY SQUARE,529509,257
521522,HAWKER CENTRE @ OUR TAMPINES HUB,528523,728
520283,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,663
520449,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,699
520843,HAWKER CENTRE @ OUR TAMPINES HUB,528523,805
520347,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1498
520459,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1003
520359,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1375
520360,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1418
521227,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,559
520230,EASTPOINT MALL,528833,436
520701,HAWKER CENTRE @ OUR TAMPINES HUB,528523,665
520702,HAWKER CENTRE @ OUR TAMPINES HUB,528523,583
521497,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1299
521894,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1404
520142,EASTPOINT MALL,528833,497
520266,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,320
520934,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1196
520107,EASTPOINT MALL,528833,393
520286,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,542
520731,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1017
520907,HAWKER CENTRE @ OUR TAMPINES HUB,528523,510
520891,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1437
520255,EASTPOINT MALL,528833,224
520508,TAMPINES MALL,529510,424
520242,EASTPOINT MALL,528833,173
522167,EASTPOINT MALL,528833,972
520323,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,905
520457,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,905
520294,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,391
520840,HAWKER CENTRE @ OUR TAMPINES HUB,528523,736
520871,HAWKER CENTRE @ OUR TAMPINES HUB,528523,955
520865,HAWKER CENTRE @ OUR TAMPINES HUB,528523,746
520382,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,871
520741,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1439
520503,TAMPINES MALL,529510,490
520130,EASTPOINT MALL,528833,567
526497,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1448
520888,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1369
521898,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1293
520922,HAWKER CENTRE @ OUR TAMPINES HUB,528523,846
523522,HAWKER CENTRE @ OUR TAMPINES HUB,528523,830
522518,HAWKER CENTRE @ OUR TAMPINES HUB,528523,543
524168,EASTPOINT MALL,528833,838
522515,HAWKER CENTRE @ OUR TAMPINES HUB,528523,622
521124,EASTPOINT MALL,528833,833
520332,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1110
523230,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,728
529230,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,595
520895,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1464
520889,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1444
310055,600 @ TOA PAYOH,319515,619
310061,600 @ TOA PAYOH,319515,450
310235,600 @ TOA PAYOH,319515,1250
310008,600 @ TOA PAYOH,319515,1228
310070,600 @ TOA PAYOH,319515,257
310163,HDB HUB,310480,734
360004,NEX,556083,2769
310025,600 @ TOA PAYOH,319515,777
310096,600 @ TOA PAYOH,319515,857
310125,HDB HUB,310480,982
310183,600 @ TOA PAYOH,319515,294
310158,HDB HUB,310480,643
310200,600 @ TOA PAYOH,319515,1043
310208,JUNCTION 8,579837,1426
310201,600 @ TOA PAYOH,319515,1074
360015,NEX,556083,2726
310243,600 @ TOA PAYOH,319515,1031
310193,600 @ TOA PAYOH,319515,303
350139,600 @ TOA PAYOH,319515,2205
311172,HDB HUB,310480,1046
310037,600 @ TOA PAYOH,319515,731
310147,HDB HUB,310480,692
310155,HDB HUB,310480,443
310217,600 @ TOA PAYOH,319515,1520
310224,600 @ TOA PAYOH,319515,1458
360012,NEX,556083,2564
310250,600 @ TOA PAYOH,319515,988
311082,600 @ TOA PAYOH,319515,522
310236,600 @ TOA PAYOH,319515,1034
730012,CAUSEWAY POINT,738099,1120
730015,CAUSEWAY POINT,738099,1272
730206,CAUSEWAY POINT,738099,2072
733782,SUN PLAZA,757713,2101
730101,CAUSEWAY POINT,738099,720
730419,CAUSEWAY POINT,738099,1945
731780,SUN PLAZA,757713,2542
733780,SUN PLAZA,757713,2436
730801,CAUSEWAY POINT,738099,937
730436,CAUSEWAY POINT,738099,2151
730824,CAUSEWAY POINT,738099,670
730764,CAUSEWAY POINT,738099,2035
730203,CAUSEWAY POINT,738099,1843
730746,CAUSEWAY POINT,738099,1554
730738,CAUSEWAY POINT,738099,1859
730743,CAUSEWAY POINT,738099,1796
730557,CAUSEWAY POINT,738099,1449
730429,CAUSEWAY POINT,738099,2349
730711,CAUSEWAY POINT,738099,1698
730769,CAUSEWAY POINT,738099,2309
730841,CAUSEWAY POINT,738099,1338
730544,CAUSEWAY POINT,738099,1354
730835,CAUSEWAY POINT,738099,922
730632,CAUSEWAY POINT,738099,2147
732786,CAUSEWAY POINT,738099,2405
735690,SUN PLAZA,757713,1889
730417,CAUSEWAY POINT,738099,1976
730612,CAUSEWAY POINT,738099,1470
730638,CAUSEWAY POINT,738099,2390
