postal_code,nearest_mrt,nearest_exit,walking_dist_m
753592,CANBERRA MRT STATION,Exit D,1089
750424,SEMBAWANG MRT STATION,Exit C,749
751357,SEMBAWANG MRT STATION,Exit C,456
753360,SEMBAWANG MRT STATION,Exit C,634
753466,SEMBAWANG MRT STATION,Exit C,1305
750473,SEMBAWANG MRT STATION,Exit C,604
750322,SEMBAWANG MRT STATION,Exit B,503
750357,SEMBAWANG MRT STATION,Exit C,455
542180,RUMBIA LRT STATION,Exit B,593
793450,FERNVALE LRT STATION,Exit A,532
541180,RUMBIA LRT STATION,Exit B,591
791438,FERNVALE LRT STATION,Exit A,183
542211,RANGGUNG LRT STATION,Exit A,339
792430,FERNVALE LRT STATION,Exit A,403
542302,RENJONG LRT STATION,Exit B,181
543188,COMPASSVALE LRT STATION,Exit B,567
542185,RUMBIA LRT STATION,Exit B,321
540122,BAKAU LRT STATION,Exit B,355
544185,RUMBIA LRT STATION,Exit B,377
543185,RUMBIA LRT STATION,Exit B,305
540150,RUMBIA LRT STATION,Exit B,149
540129,BAKAU LRT STATION,Exit A,537
542313,TONGKANG LRT STATION,Exit B,524
541309,TONGKANG LRT STATION,Exit B,334
542188,RUMBIA LRT STATION,Exit B,495
542119,KANGKAR LRT STATION,Exit B,129
791406,FERNVALE LRT STATION,Exit A,695
543321,SENGKANG MRT STATION,Exit C,557
540231,COMPASSVALE LRT STATION,Exit A,617
793435,FERNVALE LRT STATION,Exit A,256
791451,THANGGAM LRT STATION,Exit A,520
792441,FERNVALE LRT STATION,Exit A,351
542212,KANGKAR LRT STATION,Exit A,551
541268,RANGGUNG LRT STATION,Exit B,240
544268,RANGGUNG LRT STATION,Exit B,358
541117,KANGKAR LRT STATION,Exit B,110
544318,FARMWAY LRT STATION,Exit B,734
541187,RUMBIA LRT STATION,Exit B,351
542186,RUMBIA LRT STATION,Exit B,189
540123,BAKAU LRT STATION,Exit B,351
543305,TONGKANG LRT STATION,Exit B,278
544207,RANGGUNG LRT STATION,Exit A,165
791412,FERNVALE LRT STATION,Exit A,563
541292,COMPASSVALE LRT STATION,Exit B,341
544324,SENGKANG MRT STATION,Exit A,657
542317,FARMWAY LRT STATION,Exit B,593
540239,SENGKANG MRT STATION,Exit D,368
794403,FERNVALE LRT STATION,Exit A,778
542319,RENJONG LRT STATION,Exit B,719
542261,SENGKANG MRT STATION,Exit D,269
794430,FERNVALE LRT STATION,Exit A,512
542310,TONGKANG LRT STATION,Exit B,361
543316,TONGKANG LRT STATION,Exit B,673
550152,KOVAN MRT STATION,Exit B,2354
550124,KOVAN MRT STATION,Exit B,1967
550302,LORONG CHUAN MRT STATION,Exit A,373
550210,SERANGOON MRT STATION,Exit C,556
550521,KOVAN MRT STATION,Exit B,2608
550145,KOVAN MRT STATION,Exit B,2158
550554,KOVAN MRT STATION,Exit B,2694
550510,KOVAN MRT STATION,Exit B,2029
550231,SERANGOON MRT STATION,Exit F,682
550203,SERANGOON MRT STATION,Exit C,210
550228,SERANGOON MRT STATION,Exit F,823
550217,SERANGOON MRT STATION,Exit E,972
550257,SERANGOON MRT STATION,Exit E,663
550258,SERANGOON MRT STATION,Exit E,653
550552,KOVAN MRT STATION,Exit B,2654
550401,SERANGOON MRT STATION,Exit A,479
550525,KOVAN MRT STATION,Exit B,2527
550506,KOVAN MRT STATION,Exit B,2247
520415,TAMPINES MRT STATION,Exit D,803
520914,TAMPINES WEST MRT STATION,Exit A,552
520850,TAMPINES MRT STATION,Exit G,964
521101,TAMPINES MRT STATION,Exit C,824
521246,TAMPINES MRT STATION,Exit B,337
520419,TAMPINES MRT STATION,Exit D,615
520270,TAMPINES MRT STATION,Exit C,660
520212,TAMPINES EAST MRT STATION,Exit B,268
520103,TAMPINES MRT STATION,Exit C,858
520803,TAMPINES WEST MRT STATION,Exit A,98
520924,TAMPINES WEST MRT STATION,Exit A,406
520249,TAMPINES MRT STATION,Exit B,561
520875,TAMPINES WEST MRT STATION,Exit A,1336
520408,TAMPINES MRT STATION,Exit D,673
521234,TAMPINES MRT STATION,Exit B,616
520252,TAMPINES MRT STATION,Exit B,583
520915,TAMPINES WEST MRT STATION,Exit A,496
520808,TAMPINES WEST MRT STATION,Exit A,309
520810,TAMPINES WEST MRT STATION,Exit A,214
520241,TAMPINES MRT STATION,Exit B,427
520361,TAMPINES EAST MRT STATION,Exit C,1100
520352,TAMPINES EAST MRT STATION,Exit C,960
520272,TAMPINES MRT STATION,Exit C,845
520358,TAMPINES EAST MRT STATION,Exit C,836
520870,TAMPINES MRT STATION,Exit G,1239
520878,TAMPINES WEST MRT STATION,Exit A,1296
520732,TAMPINES MRT STATION,Exit E,1254
520720,TAMPINES MRT STATION,Exit E,1094
520469,TAMPINES EAST MRT STATION,Exit A,573
520707,TAMPINES MRT STATION,Exit E,859
520218,TAMPINES EAST MRT STATION,Exit B,454
520106,SIMEI MRT STATION,Exit A,438
520735,TAMPINES MRT STATION,Exit E,1314
520233,SIMEI MRT STATION,Exit A,363
520101,SIMEI MRT STATION,Exit A,400
528842,TAMPINES WEST MRT STATION,Exit A,730
520250,TAMPINES MRT STATION,Exit B,534
520268,TAMPINES MRT STATION,Exit C,486
520247,SIMEI MRT STATION,Exit A,280
521163,TAMPINES MRT STATION,Exit C,545
520235,SIMEI MRT STATION,Exit A,256
520367,TAMPINES EAST MRT STATION,Exit C,741
520134,SIMEI MRT STATION,Exit A,870
522494,TAMPINES EAST MRT STATION,Exit A,1102
520148,SIMEI MRT STATION,Exit A,632
521233,TAMPINES MRT STATION,Exit B,571
529498,TAMPINES EAST MRT STATION,Exit A,1013
520123,SIMEI MRT STATION,Exit A,427
520254,SIMEI MRT STATION,Exit A,272
520146,SIMEI MRT STATION,Exit A,361
522168,UPPER CHANGI MRT STATION,Exit D,471
523515,TAMPINES MRT STATION,Exit E,595
520431,TAMPINES EAST MRT STATION,Exit A,746
521892,TAMPINES WEST MRT STATION,Exit A,1123
521156,TAMPINES MRT STATION,Exit C,287
520942,TAMPINES WEST MRT STATION,Exit A,723
310002,BRADDELL MRT STATION,Exit C,834
310066,TOA PAYOH MRT STATION,Exit C,702
310013,POTONG PASIR MRT STATION,Exit A,1739
360002,MATTAR MRT STATION,Exit A,1115
360003,TAI SENG MRT STATION,Exit A,1086
310017,TOA PAYOH MRT STATION,Exit C,1454
310020,TOA PAYOH MRT STATION,Exit C,1356
310012,TOA PAYOH MRT STATION,Exit C,1622
310026,TOA PAYOH MRT STATION,Exit A,1269
310034,TOA PAYOH MRT STATION,Exit C,980
310168,TOA PAYOH MRT STATION,Exit D,503
310199,BRADDELL MRT STATION,Exit C,548
310115,BRADDELL MRT STATION,Exit A,273
310205,BRADDELL MRT STATION,Exit C,266
310069,TOA PAYOH MRT STATION,Exit C,772
311085,TOA PAYOH MRT STATION,Exit D,618
350119,POTONG PASIR MRT STATION,Exit A,978
350136,POTONG PASIR MRT STATION,Exit A,398
310228,BRADDELL MRT STATION,Exit C,1488
310204,BRADDELL MRT STATION,Exit C,283
310259,TOA PAYOH MRT STATION,Exit C,1392
310191,TOA PAYOH MRT STATION,Exit A,473
350121,POTONG PASIR MRT STATION,Exit A,587
310086,TOA PAYOH MRT STATION,Exit D,449
310156,TOA PAYOH MRT STATION,Exit D,236
312081,TOA PAYOH MRT STATION,Exit D,612
312138,TOA PAYOH MRT STATION,Exit D,459
311138,TOA PAYOH MRT STATION,Exit D,469
310245,TOA PAYOH MRT STATION,Exit A,1276
310048,BRADDELL MRT STATION,Exit C,914
310044,TOA PAYOH MRT STATION,Exit C,1141
310006,BRADDELL MRT STATION,Exit C,1275
312014,TOA PAYOH MRT STATION,Exit A,1634
310007,BRADDELL MRT STATION,Exit C,1342
310035,TOA PAYOH MRT STATION,Exit C,1093
311081,TOA PAYOH MRT STATION,Exit C,628
313138,TOA PAYOH MRT STATION,Exit D,517
311139,TOA PAYOH MRT STATION,Exit D,640
730022,MARSILING MRT STATION,Exit D,1505
730023,MARSILING MRT STATION,Exit D,1378
730006,MARSILING MRT STATION,Exit D,1644
730212,WOODLANDS NORTH MRT STATION,Exit 2,1670
730145,MARSILING MRT STATION,Exit A,470
730149,MARSILING MRT STATION,Exit A,474
730160,MARSILING MRT STATION,Exit B,88
731570,WOODLANDS SOUTH MRT STATION,Exit 1,494
734886,ADMIRALTY MRT STATION,Exit B,809
732887,WOODLANDS MRT STATION,Exit 5,811
730202,MARSILING MRT STATION,Exit D,1692
730554,WOODLANDS SOUTH MRT STATION,Exit 3,701
730854,WOODLANDS MRT STATION,Exit 4,752
730437,MARSILING MRT STATION,Exit C,811
730110,WOODLANDS MRT STATION,Exit 1,585
730660,ADMIRALTY MRT STATION,Exit B,712
730776,ADMIRALTY MRT STATION,Exit D,1085
732005,MARSILING MRT STATION,Exit D,1332
730752,ADMIRALTY MRT STATION,Exit C,1107
730627,ADMIRALTY MRT STATION,Exit A,969
730874,WOODLANDS MRT STATION,Exit 4,849
730555,WOODLANDS SOUTH MRT STATION,Exit 3,633
730773,ADMIRALTY MRT STATION,Exit D,1049
730756,ADMIRALTY MRT STATION,Exit C,1324
730737,ADMIRALTY MRT STATION,Exit C,794
730601,ADMIRALTY MRT STATION,Exit B,513
730765,ADMIRALTY MRT STATION,Exit C,957
732787,ADMIRALTY MRT STATION,Exit D,519
730840,WOODLANDS MRT STATION,Exit 4,1135
730421,MARSILING MRT STATION,Exit C,688
730522,WOODLANDS MRT STATION,Exit 6,651
732690,ADMIRALTY MRT STATION,Exit D,975
730741,ADMIRALTY MRT STATION,Exit C,969
730151,MARSILING MRT STATION,Exit A,323
730532,WOODLANDS SOUTH MRT STATION,Exit 2,506
730520,WOODLANDS MRT STATION,Exit 6,462
732686,ADMIRALTY MRT STATION,Exit D,721
732681,ADMIRALTY MRT STATION,Exit D,346
733681,ADMIRALTY MRT STATION,Exit D,281
735780,ADMIRALTY MRT STATION,Exit D,1191
730705,ADMIRALTY MRT STATION,Exit B,563
730727,ADMIRALTY MRT STATION,Exit C,525
733012,WOODLANDS MRT STATION,Exit 1,1181
732572,WOODLANDS MRT STATION,Exit 6,537
733570,WOODLANDS MRT STATION,Exit 6,570
730368,WOODLANDS MRT STATION,Exit 7,289
730831,WOODLANDS MRT STATION,Exit 4,553
730215,WOODLANDS NORTH MRT STATION,Exit 2,1872
730545,WOODLANDS SOUTH MRT STATION,Exit 2,296
730751,ADMIRALTY MRT STATION,Exit C,1150
730633,ADMIRALTY MRT STATION,Exit A,646
730578,WOODLANDS SOUTH MRT STATION,Exit 3,577
730546,WOODLANDS SOUTH MRT STATION,Exit 3,332
730879,WOODLANDS MRT STATION,Exit 4,1209
730663,ADMIRALTY MRT STATION,Exit B,711
730763,ADMIRALTY MRT STATION,Exit C,957
734690,ADMIRALTY MRT STATION,Exit D,912
730657,ADMIRALTY MRT STATION,Exit B,634
730138,MARSILING MRT STATION,Exit D,1388
730740,ADMIRALTY MRT STATION,Exit C,898
731688,ADMIRALTY MRT STATION,Exit D,824
731682,ADMIRALTY MRT STATION,Exit D,282
732685,ADMIRALTY MRT STATION,Exit D,634
730524,WOODLANDS MRT STATION,Exit 6,640
730584,WOODLANDS SOUTH MRT STATION,Exit 3,343
733684,ADMIRALTY MRT STATION,Exit D,422
730325,MARSILING MRT STATION,Exit B,798
730851,WOODLANDS MRT STATION,Exit 4,755
730589,WOODLANDS SOUTH MRT STATION,Exit 3,130
730658,ADMIRALTY MRT STATION,Exit B,587
733788,ADMIRALTY MRT STATION,Exit D,497
730637,ADMIRALTY MRT STATION,Exit A,419
730867,WOODLANDS MRT STATION,Exit 4,982
730808,WOODLANDS MRT STATION,Exit 3,822
760438,YISHUN MRT STATION,Exit E,1893
760101,YISHUN MRT STATION,Exit A,1002
760640,KHATIB MRT STATION,Exit D,1051
760129,YISHUN MRT STATION,Exit A,738
760783,KHATIB MRT STATION,Exit D,657
760797,KHATIB MRT STATION,Exit D,208
760707,YISHUN MRT STATION,Exit A,952
760402,YISHUN MRT STATION,Exit E,1736
760736,YISHUN MRT STATION,Exit A,460
760701,YISHUN MRT STATION,Exit A,762
760705,YISHUN MRT STATION,Exit A,733
760171,CANBERRA MRT STATION,Exit B,890
760126,YISHUN MRT STATION,Exit A,912
760274,YISHUN MRT STATION,Exit E,1261
760354,YISHUN MRT STATION,Exit E,1479
760158,YISHUN MRT STATION,Exit E,393
760111,YISHUN MRT STATION,Exit A,1073
764424,YISHUN MRT STATION,Exit E,2061
760745,YISHUN MRT STATION,Exit A,188
760404,YISHUN MRT STATION,Exit E,1894
760807,KHATIB MRT STATION,Exit B,200
760437,YISHUN MRT STATION,Exit E,2027
760278,YISHUN MRT STATION,Exit E,1210
760635,KHATIB MRT STATION,Exit D,889
760879,KHATIB MRT STATION,Exit A,565
760657,KHATIB MRT STATION,Exit D,1073
760289,CANBERRA MRT STATION,Exit E,1356
760273,YISHUN MRT STATION,Exit E,1373
760713,YISHUN MRT STATION,Exit D,1049
760288,CANBERRA MRT STATION,Exit E,1209
760612,KHATIB MRT STATION,Exit D,475
760703,YISHUN MRT STATION,Exit A,842
760280,CANBERRA MRT STATION,Exit E,1179
760386,YISHUN MRT STATION,Exit E,1607
760439,YISHUN MRT STATION,Exit E,1925
760147,YISHUN MRT STATION,Exit A,534
760305,YISHUN MRT STATION,Exit E,613
760655,KHATIB MRT STATION,Exit D,1144
760784,KHATIB MRT STATION,Exit D,554
763335,YISHUN MRT STATION,Exit E,1465
761336,YISHUN MRT STATION,Exit E,1353
760443,YISHUN MRT STATION,Exit E,1527
760455,KHATIB MRT STATION,Exit D,1593
760644,KHATIB MRT STATION,Exit D,836
760167,CANBERRA MRT STATION,Exit B,872
760331,YISHUN MRT STATION,Exit E,1110
760229,YISHUN MRT STATION,Exit E,784
760786,KHATIB MRT STATION,Exit D,577
760755,YISHUN MRT STATION,Exit D,471
760760,YISHUN MRT STATION,Exit D,575
760770,YISHUN MRT STATION,Exit D,748
760864,KHATIB MRT STATION,Exit D,836
760325,YISHUN MRT STATION,Exit E,951
760358,YISHUN MRT STATION,Exit E,1592
760324,YISHUN MRT STATION,Exit E,919
760723,YISHUN MRT STATION,Exit D,836
760877,KHATIB MRT STATION,Exit A,594
760826,KHATIB MRT STATION,Exit A,414
760666,KHATIB MRT STATION,Exit D,960
560172,MAYFLOWER MRT STATION,Exit 2,211
560323,ANG MO KIO MRT STATION,Exit C,421
560109,MAYFLOWER MRT STATION,Exit 5,242
560159,MAYFLOWER MRT STATION,Exit 3,355
560157,MAYFLOWER MRT STATION,Exit 3,474
560233,MAYFLOWER MRT STATION,Exit 5,453
560475,ANG MO KIO MRT STATION,Exit A,1337
560152,MAYFLOWER MRT STATION,Exit 3,518
560570,ANG MO KIO MRT STATION,Exit A,731
560446,ANG MO KIO MRT STATION,Exit A,845
560223,MAYFLOWER MRT STATION,Exit 5,776
560155,MAYFLOWER MRT STATION,Exit 3,477
560338,ANG MO KIO MRT STATION,Exit A,878
560443,ANG MO KIO MRT STATION,Exit A,1090
560722,ANG MO KIO MRT STATION,Exit B,451
560457,ANG MO KIO MRT STATION,Exit A,1356
560110,MAYFLOWER MRT STATION,Exit 5,121
560523,ANG MO KIO MRT STATION,Exit D,819
560332,ANG MO KIO MRT STATION,Exit A,1135
560114,MAYFLOWER MRT STATION,Exit 1,81
560130,MAYFLOWER MRT STATION,Exit 4,758
560208,ANG MO KIO MRT STATION,Exit C,1075
560103,MAYFLOWER MRT STATION,Exit 4,322
560424,ANG MO KIO MRT STATION,Exit A,294
560229,MAYFLOWER MRT STATION,Exit 5,313
560605,LENTOR MRT STATION,Exit 4,593
560177,MAYFLOWER MRT STATION,Exit 3,318
560412,ANG MO KIO MRT STATION,Exit A,1110
560638,YIO CHU KANG MRT STATION,Exit A,438
560640,YIO CHU KANG MRT STATION,Exit C,363
560426,ANG MO KIO MRT STATION,Exit A,431
560303,ANG MO KIO MRT STATION,Exit C,795
560636,YIO CHU KANG MRT STATION,Exit C,338
561308,ANG MO KIO MRT STATION,Exit C,963
564588,ANG MO KIO MRT STATION,Exit A,771
560439,ANG MO KIO MRT STATION,Exit A,745
560132,MAYFLOWER MRT STATION,Exit 3,676
560729,ANG MO KIO MRT STATION,Exit B,773
560259,MAYFLOWER MRT STATION,Exit 6,819
564596,ANG MO KIO MRT STATION,Exit A,448
561588,ANG MO KIO MRT STATION,Exit A,710
560444,ANG MO KIO MRT STATION,Exit A,1119
560615,MAYFLOWER MRT STATION,Exit 3,721
460101,BEDOK RESERVOIR MRT STATION,Exit B,688
460534,BEDOK NORTH MRT STATION,Exit B,885
460077,TANAH MERAH MRT STATION,Exit B,695
460001,BEDOK MRT STATION,Exit B,849
460548,BEDOK MRT STATION,Exit B,1103
460537,BEDOK NORTH MRT STATION,Exit B,876
470129,KAKI BUKIT MRT STATION,Exit B,516
470703,BEDOK NORTH MRT STATION,Exit A,418
460126,TANAH MERAH MRT STATION,Exit B,1065
460104,BEDOK RESERVOIR MRT STATION,Exit B,732
460071,BAYSHORE MRT STATION,Exit 4,806
460116,BEDOK RESERVOIR MRT STATION,Exit B,1077
470624,BEDOK NORTH MRT STATION,Exit C,201
470616,BEDOK NORTH MRT STATION,Exit C,554
460536,BEDOK NORTH MRT STATION,Exit B,642
461030,BEDOK MRT STATION,Exit B,918
460211,BEDOK MRT STATION,Exit B,404
470608,BEDOK NORTH MRT STATION,Exit C,720
460202,BEDOK MRT STATION,Exit B,333
460134,BEDOK MRT STATION,Exit B,1110
460416,BEDOK MRT STATION,Exit B,637
461053,TANAH MERAH MRT STATION,Exit A,618
460043,TANAH MERAH MRT STATION,Exit A,1142
470132,KAKI BUKIT MRT STATION,Exit B,523
460530,BEDOK RESERVOIR MRT STATION,Exit A,990
470105,KAKI BUKIT MRT STATION,Exit B,825
460169,BAYSHORE MRT STATION,Exit 4,855
460005,BEDOK MRT STATION,Exit B,886
460418,BEDOK MRT STATION,Exit B,627
460508,BEDOK RESERVOIR MRT STATION,Exit A,615
460165,BAYSHORE MRT STATION,Exit 4,905
470705,BEDOK NORTH MRT STATION,Exit A,285
470124,KAKI BUKIT MRT STATION,Exit B,327
460428,BEDOK MRT STATION,Exit B,855
470724,BEDOK RESERVOIR MRT STATION,Exit A,767
467010,BEDOK MRT STATION,Exit B,827
470771,BEDOK RESERVOIR MRT STATION,Exit B,692
470773,BEDOK RESERVOIR MRT STATION,Exit B,511
462219,BEDOK MRT STATION,Exit B,599
460112,BEDOK RESERVOIR MRT STATION,Exit B,814
470101,KAKI BUKIT MRT STATION,Exit B,912
470605,BEDOK NORTH MRT STATION,Exit C,808
460156,BAYSHORE MRT STATION,Exit 4,615
410649,KAKI BUKIT MRT STATION,Exit B,583
461002,BEDOK MRT STATION,Exit A,1093
460140,BEDOK RESERVOIR MRT STATION,Exit B,902
410653,KAKI BUKIT MRT STATION,Exit B,411
460072,BAYSHORE MRT STATION,Exit 4,829
470772,BEDOK RESERVOIR MRT STATION,Exit B,571
410646,KAKI BUKIT MRT STATION,Exit B,713
470114,KAKI BUKIT MRT STATION,Exit B,564
460160,BAYSHORE MRT STATION,Exit 4,717
465010,BEDOK MRT STATION,Exit B,1157
570105,BISHAN MRT STATION,Exit C,640
570133,BISHAN MRT STATION,Exit D,850
570403,BRIGHT HILL MRT STATION,Exit 2,59
570110,BISHAN MRT STATION,Exit C,465
570115,BISHAN MRT STATION,Exit C,438
570146,BISHAN MRT STATION,Exit D,1127
571150,BISHAN MRT STATION,Exit D,1185
570125,BISHAN MRT STATION,Exit D,625
570254,BRIGHT HILL MRT STATION,Exit 1,1174
570172,BISHAN MRT STATION,Exit D,701
570285,BISHAN MRT STATION,Exit B,1253
570209,BISHAN MRT STATION,Exit B,598
570455,UPPER THOMSON MRT STATION,Exit 2,567
570271,MARYMOUNT MRT STATION,Exit A,1043
570286,BISHAN MRT STATION,Exit B,1244
571275,BISHAN MRT STATION,Exit B,1152
570170,BISHAN MRT STATION,Exit D,841
570181,BISHAN MRT STATION,Exit D,488
570408,BRIGHT HILL MRT STATION,Exit 2,171
570103,BISHAN MRT STATION,Exit A,763
570179,BISHAN MRT STATION,Exit D,436
570186,BISHAN MRT STATION,Exit D,413
570173,BISHAN MRT STATION,Exit D,754
650534,BUKIT GOMBAK MRT STATION,Exit C,428
650528,BUKIT GOMBAK MRT STATION,Exit C,354
650217,BUKIT BATOK MRT STATION,Exit A,860
650505,BUKIT BATOK MRT STATION,Exit A,733
650327,BUKIT GOMBAK MRT STATION,Exit C,829
650231,BUKIT BATOK MRT STATION,Exit A,657
650341,BUKIT GOMBAK MRT STATION,Exit C,680
650134,BUKIT BATOK MRT STATION,Exit D,787
650372,BUKIT GOMBAK MRT STATION,Exit C,131
650523,BUKIT GOMBAK MRT STATION,Exit C,365
650322,BUKIT GOMBAK MRT STATION,Exit C,737
650138,BUKIT BATOK MRT STATION,Exit D,708
650167,BUKIT BATOK MRT STATION,Exit D,918
650241,BUKIT BATOK MRT STATION,Exit A,748
650360,BUKIT GOMBAK MRT STATION,Exit C,356
650407,BUKIT GOMBAK MRT STATION,Exit C,1245
650137,BUKIT BATOK MRT STATION,Exit D,644
650331,BUKIT GOMBAK MRT STATION,Exit C,936
650220,BUKIT BATOK MRT STATION,Exit A,797
650336,BUKIT GOMBAK MRT STATION,Exit C,943
650250,BUKIT BATOK MRT STATION,Exit A,1033
650259,BUKIT BATOK MRT STATION,Exit A,1343
650169,BUKIT BATOK MRT STATION,Exit D,1068
650411,BUKIT GOMBAK MRT STATION,Exit C,1127
650537,BUKIT GOMBAK MRT STATION,Exit C,550
650119,BUKIT BATOK MRT STATION,Exit D,415
650203,BUKIT BATOK MRT STATION,Exit D,219
650392,BUKIT GOMBAK MRT STATION,Exit C,938
655290,BUKIT BATOK MRT STATION,Exit D,1355
650193,BUKIT BATOK MRT STATION,Exit D,730
650257,BUKIT BATOK MRT STATION,Exit A,1131
650216,BUKIT BATOK MRT STATION,Exit A,685
656288,BUKIT BATOK MRT STATION,Exit A,1434
650189,BUKIT BATOK MRT STATION,Exit D,498
650642,BUKIT BATOK MRT STATION,Exit A,262
650404,BUKIT GOMBAK MRT STATION,Exit C,1391
650524,BUKIT GOMBAK MRT STATION,Exit C,314
650535,BUKIT GOMBAK MRT STATION,Exit C,566
650362,BUKIT GOMBAK MRT STATION,Exit C,398
650542,BUKIT BATOK MRT STATION,Exit A,1150
650141,BUKIT BATOK MRT STATION,Exit D,846
650287,BUKIT BATOK MRT STATION,Exit A,1299
160048,TIONG BAHRU MRT STATION,Exit A,661
100045,TELOK BLANGAH MRT STATION,Exit A,217
161127,TIONG BAHRU MRT STATION,Exit B,850
163127,TIONG BAHRU MRT STATION,Exit B,926
160107,TIONG BAHRU MRT STATION,Exit A,954
100061,TELOK BLANGAH MRT STATION,Exit A,896
90008,TELOK BLANGAH MRT STATION,Exit A,1626
150128,TIONG BAHRU MRT STATION,Exit A,666
160131,TIONG BAHRU MRT STATION,Exit A,840
160130,TIONG BAHRU MRT STATION,Exit A,935
160026,TIONG BAHRU MRT STATION,Exit B,467
90005,TIONG BAHRU MRT STATION,Exit A,1702
160028,TIONG BAHRU MRT STATION,Exit B,463
90112,HARBOURFRONT MRT STATION,Exit C,1501
100075,TELOK BLANGAH MRT STATION,Exit A,647
80004,OUTRAM PARK MRT STATION,Exit 5,300
100064,TELOK BLANGAH MRT STATION,Exit A,658
161058,TIONG BAHRU MRT STATION,Exit B,754
160033,HAVELOCK MRT STATION,Exit 1,390
163020,HAVELOCK MRT STATION,Exit 1,281
160041,HAVELOCK MRT STATION,Exit 1,432
150102,REDHILL MRT STATION,Exit B,728
90115,HARBOURFRONT MRT STATION,Exit C,1668
90102,HARBOURFRONT MRT STATION,Exit C,1186
160134,TIONG BAHRU MRT STATION,Exit A,999
102104,REDHILL MRT STATION,Exit A,1747
160005,GREAT WORLD MRT STATION,Exit 2,731
160125,TIONG BAHRU MRT STATION,Exit A,361
163021,TIONG BAHRU MRT STATION,Exit A,224
164020,TIONG BAHRU MRT STATION,Exit A,172
153075,REDHILL MRT STATION,Exit A,101
152075,REDHILL MRT STATION,Exit A,196
163126,TIONG BAHRU MRT STATION,Exit B,785
161121,TIONG BAHRU MRT STATION,Exit A,480
164002,HAVELOCK MRT STATION,Exit 2,114
161057,TIONG BAHRU MRT STATION,Exit B,805
90037,HARBOURFRONT MRT STATION,Exit C,1286
160149,OUTRAM PARK MRT STATION,Exit 6,976
100073,TELOK BLANGAH MRT STATION,Exit A,718
90026,TELOK BLANGAH MRT STATION,Exit A,1571
160143,OUTRAM PARK MRT STATION,Exit 6,1209
81110,OUTRAM PARK MRT STATION,Exit 6,775
150036,QUEENSTOWN MRT STATION,Exit A,1315
161002,GREAT WORLD MRT STATION,Exit 2,728
150008,QUEENSTOWN MRT STATION,Exit A,1318
100084,TELOK BLANGAH MRT STATION,Exit A,829
151126,TIONG BAHRU MRT STATION,Exit A,560
150087,REDHILL MRT STATION,Exit A,553
160007,TIONG BAHRU MRT STATION,Exit A,297
670230,PENDING LRT STATION,Exit A,112
670223,PENDING LRT STATION,Exit A,328
670113,PETIR LRT STATION,Exit A,408
670106,PETIR LRT STATION,Exit A,148
670226,PENDING LRT STATION,Exit A,180
670114,PENDING LRT STATION,Exit A,417
670520,JELAPANG LRT STATION,Exit A,277
670149,PETIR LRT STATION,Exit A,235
670213,PENDING LRT STATION,Exit A,616
670402,PETIR LRT STATION,Exit A,437
670407,FAJAR LRT STATION,Exit A,524
670251,BANGKIT LRT STATION,Exit A,209
670538,SENJA LRT STATION,Exit A,344
670469,FAJAR LRT STATION,Exit A,524
670419,FAJAR LRT STATION,Exit A,168
670237,BANGKIT LRT STATION,Exit A,351
670618,SENJA LRT STATION,Exit A,409
670625,SENJA LRT STATION,Exit A,525
671546,SEGAR LRT STATION,Exit A,211
670630,SENJA LRT STATION,Exit A,649
670626,SENJA LRT STATION,Exit A,528
673633,SENJA LRT STATION,Exit A,510
670603,SENJA LRT STATION,Exit A,198
670622,SENJA LRT STATION,Exit A,425
670453,FAJAR LRT STATION,Exit A,207
670470,FAJAR LRT STATION,Exit A,575
670468,FAJAR LRT STATION,Exit A,529
670504,JELAPANG LRT STATION,Exit A,451
670609,SENJA LRT STATION,Exit A,93
670605,SENJA LRT STATION,Exit A,325
670540,SENJA LRT STATION,Exit A,288
670612,SENJA LRT STATION,Exit A,228
670525,JELAPANG LRT STATION,Exit A,201
670654,JELAPANG LRT STATION,Exit A,198
670522,JELAPANG LRT STATION,Exit A,291
670183,BUKIT PANJANG MRT STATION,Exit A,231
670544,SENJA LRT STATION,Exit A,286
670180,BUKIT PANJANG LRT STATION,Exit D,282
590009,BEAUTY WORLD MRT STATION,Exit C,455
590011,BEAUTY WORLD MRT STATION,Exit C,593
260005,FARRER ROAD MRT STATION,Exit B,152
590008,BEAUTY WORLD MRT STATION,Exit C,466
160009,CHINATOWN MRT STATION,Exit D,803
